FIPS,State,County,Population,Poverty Raw,Poverty Rate,COVID Cases,COVID Deaths,Labor Force,Employed,Unemployed,Unemployment Rate,Median Household Income,"Less than high school graduate, 2019-23","High school graduate (or equivalency), 2019-23","Some college or associate degree, 2019-23","Bachelor's degree or higher, 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults completing some college or associate degree, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",Predicted Cases,Predicted Deaths,Cases Error,Deaths Error
18175,IN,Washington County,28171,3504.0,0.1244,2783.0,40.0,13746.0,13374.0,372.0,2.7,65342.0,2343.0,8424.0,6163.0,2715.0,11.92669891,42.88114024,31.37185034,13.82031051,2830.465,41.18412,47.465087890625,1.1841201782226562
18177,IN,Wayne County,66216,11373.0,0.1718,9139.0,68.0,29783.0,28843.0,940.0,3.2,51622.0,5281.0,16620.0,14250.0,9160.0,11.65500651,36.67983492,31.44931694,20.21584163,8973.83,75.557594,-165.169921875,7.557594299316406
18179,IN,Wells County,28298,2525.0,0.0892,2119.0,23.0,14240.0,13905.0,335.0,2.4,68879.0,1276.0,8384.0,5815.0,3597.0,6.690436242,43.95973154,30.48972315,18.86010906,2470.6182,33.26811,351.6181640625,10.268108367919922
18181,IN,White County,24660,2295.0,0.0931,2802.0,25.0,13273.0,12934.0,339.0,2.6,66167.0,1648.0,6997.0,5228.0,3111.0,9.703250118,41.19759774,30.78191239,18.31723976,2412.2766,25.689245,-389.723388671875,0.6892452239990234
18183,IN,Whitley County,34577,3085.0,0.0892,3858.0,21.0,17738.0,17301.0,437.0,2.5,72448.0,1892.0,8731.0,7856.0,5450.0,7.906724059,36.48710769,32.83045677,22.77571148,3845.0466,25.710674,-12.953369140625,4.710674285888672
19001,IA,Adair County,7457,666.0,0.0893,459.0,8.0,4317.0,4223.0,94.0,2.2,66997.0,287.0,2130.0,1788.0,1052.0,5.459387483,40.51740536,34.0117938,20.01141335,826.2947,8.435399,367.294677734375,0.43539905548095703
19003,IA,Adams County,3601,362.0,0.1005,285.0,3.0,2101.0,2058.0,43.0,2.0,58973.0,197.0,913.0,894.0,649.0,7.425555974,34.41387109,33.69770072,24.46287222,237.35857,4.338368,-47.64143371582031,1.3383679389953613
19005,IA,Allamakee County,14018,1591.0,0.1135,878.0,7.0,7092.0,6818.0,274.0,3.9,60743.0,721.0,3987.0,3042.0,1920.0,7.456049638,41.23061013,31.45811789,19.85522234,1201.9735,11.619832,323.9735107421875,4.6198320388793945
19007,IA,Appanoose County,12141,1703.0,0.1403,1080.0,19.0,5973.0,5795.0,178.0,3.0,53589.0,907.0,3225.0,2962.0,1701.0,10.31267766,36.66856168,33.67822626,19.34053439,1388.7809,19.03851,308.7808837890625,0.038509368896484375
19009,IA,Audubon County,5575,635.0,0.1139,443.0,5.0,3085.0,3014.0,71.0,2.3,60504.0,322.0,1464.0,1420.0,833.0,7.972270364,36.24659569,35.15721713,20.62391681,406.12088,7.902802,-36.879119873046875,2.902801990509033
19011,IA,Benton County,25742,1897.0,0.0737,2469.0,19.0,13104.0,12698.0,406.0,3.1,82762.0,951.0,5959.0,6565.0,4475.0,5.298050139,33.19777159,36.57381616,24.93036212,2553.0496,18.965527,84.049560546875,-0.034473419189453125
19013,IA,Black Hawk County,130052,20825.0,0.1601,13894.0,117.0,67499.0,65462.0,2037.0,3.0,62020.0,5607.0,25585.0,26862.0,25043.0,6.747536012,30.78931851,32.32607675,30.13706873,14330.223,118.31777,436.22265625,1.3177719116210938
19015,IA,Boone County,26579,2232.0,0.084,2086.0,23.0,14840.0,14494.0,346.0,2.3,74896.0,816.0,6020.0,6777.0,5489.0,4.271804,31.5150246,35.47796042,28.73521097,2510.3142,22.28318,424.314208984375,-0.7168197631835938
19017,IA,Bremer County,25254,1582.0,0.0626,1907.0,12.0,13930.0,13598.0,332.0,2.4,83797.0,686.0,5056.0,4995.0,5839.0,4.138513514,30.5019305,30.13392857,35.22562741,2099.1416,14.555464,192.1416015625,2.5554637908935547
19019,IA,Buchanan County,20689,1962.0,0.0948,1904.0,22.0,11250.0,10927.0,323.0,2.9,70498.0,744.0,5008.0,5023.0,3096.0,5.363708456,36.10410208,36.21224137,22.31994809,2141.5396,16.79707,237.53955078125,-5.202930450439453
19021,IA,Buena Vista County,20644,2019.0,0.0978,1678.0,15.0,11905.0,11621.0,284.0,2.4,67552.0,2543.0,4151.0,3493.0,2885.0,19.45379437,31.75489596,26.72123623,22.07007344,1967.252,15.544035,289.251953125,0.5440349578857422
19023,IA,Butler County,14246,1351.0,0.0948,1179.0,12.0,8189.0,7954.0,235.0,2.9,67233.0,651.0,3738.0,3664.0,2069.0,6.43153527,36.92946058,36.19837977,20.44062438,1498.6261,12.086435,319.6260986328125,0.08643531799316406
19025,IA,Calhoun County,9725,779.0,0.0801,902.0,6.0,4147.0,4038.0,109.0,2.6,64634.0,444.0,2512.0,2588.0,1518.0,6.287170773,35.57065987,36.64684225,21.4953271,852.0631,8.354044,-49.9368896484375,2.354043960571289
19027,IA,Carroll County,20541,1721.0,0.0838,1696.0,25.0,10700.0,10482.0,218.0,2.0,73643.0,700.0,5422.0,4640.0,3287.0,4.982561036,38.5934942,33.02726173,23.39668304,1899.3082,23.227102,203.3082275390625,-1.772897720336914
19029,IA,Cass County,13137,1763.0,0.1342,769.0,14.0,6826.0,6651.0,175.0,2.6,61204.0,643.0,3450.0,3126.0,1985.0,6.986093003,37.48370274,33.96349413,21.56671013,1313.0514,11.316256,544.0513916015625,-2.683744430541992
19031,IA,Cedar County,18353,1408.0,0.0767,1944.0,18.0,10483.0,10196.0,287.0,2.7,71563.0,560.0,5424.0,4405.0,2842.0,4.232484317,40.99463381,33.29302396,21.47985791,1942.7178,19.72727,-1.2822265625,1.7272701263427734
19033,IA,Cerro Gordo County,42426,4844.0,0.1142,3712.0,43.0,22259.0,21620.0,639.0,2.9,63279.0,1693.0,10989.0,10521.0,7434.0,5.525997976,35.86839443,34.34082972,24.26477788,3901.4607,45.31426,189.460693359375,2.314258575439453
19035,IA,Cherokee County,11490,1200.0,0.1044,1188.0,23.0,6112.0,5968.0,144.0,2.4,65985.0,577.0,3286.0,2662.0,1801.0,6.930098487,39.46673072,31.97213548,21.63103531,1323.1301,18.303883,135.130126953125,-4.696117401123047
19037,IA,Chickasaw County,11728,958.0,0.0817,1049.0,13.0,6545.0,6375.0,170.0,2.6,74077.0,557.0,3468.0,2597.0,1562.0,6.805962854,42.37536657,31.73264907,19.08602151,1198.0369,11.917918,149.036865234375,-1.0820817947387695
19039,IA,Clarke County,9643,1108.0,0.1149,851.0,11.0,4958.0,4809.0,149.0,3.0,65129.0,892.0,2755.0,1743.0,1028.0,13.89841072,42.92614522,27.15799314,16.01745092,948.1004,11.872721,97.10040283203125,0.8727207183837891
19041,IA,Clay County,16507,1499.0,0.0908,1602.0,14.0,8538.0,8301.0,237.0,2.8,68542.0,581.0,3723.0,4118.0,2965.0,5.102309651,32.69517871,36.16404672,26.03846492,1541.3876,14.937025,-60.6124267578125,0.9370250701904297
19043,IA,Clayton County,17057,1929.0,0.1131,1191.0,15.0,9546.0,9171.0,375.0,3.9,64486.0,1123.0,5356.0,3814.0,1923.0,9.192861821,43.84413883,31.22134905,15.74165029,1588.2295,15.728225,397.2294921875,0.7282247543334961
19045,IA,Clinton County,46255,6077.0,0.1314,4630.0,44.0,22148.0,21352.0,796.0,3.6,61136.0,2364.0,11668.0,11073.0,7122.0,7.335464052,36.20566606,34.35938809,22.0994818,4798.0073,44.9734,168.00732421875,0.9734001159667969
19047,IA,Crawford County,16129,1876.0,0.1163,1231.0,7.0,7793.0,7467.0,326.0,4.2,67363.0,1701.0,3790.0,3195.0,1941.0,16.0063988,35.66387504,30.06492895,18.26479721,1899.1752,16.071123,668.1751708984375,9.071123123168945
19049,IA,Dallas County,108146,5214.0,0.0482,9545.0,35.0,53951.0,52836.0,1115.0,2.1,109138.0,2687.0,12355.0,18121.0,35393.0,3.919423537,18.02176323,26.43240562,51.62640761,9785.164,38.601936,240.1640625,3.6019363403320312
19051,IA,Davis County,9147,1047.0,0.1145,428.0,9.0,4289.0,4182.0,107.0,2.5,65201.0,1124.0,1819.0,1759.0,1006.0,19.69166083,31.86755431,30.81639804,17.62438683,698.315,9.8426485,270.31500244140625,0.8426485061645508
19053,IA,Decatur County,7695,1285.0,0.167,648.0,11.0,4376.0,4268.0,108.0,2.5,51749.0,523.0,1790.0,1299.0,1157.0,10.96665968,37.53407423,27.23841476,24.26085133,787.08484,17.09823,139.0848388671875,6.098230361938477
19055,IA,Delaware County,17607,1471.0,0.0835,1390.0,10.0,10491.0,10242.0,249.0,2.4,74017.0,953.0,5307.0,3515.0,2404.0,7.824944577,43.57500616,28.86115445,19.73889482,1605.9215,11.191955,215.9215087890625,1.1919546127319336
19057,IA,Des Moines County,38242,5593.0,0.1463,3477.0,47.0,18370.0,17583.0,787.0,4.3,59688.0,1627.0,9773.0,9130.0,6425.0,6.035985902,36.25672417,33.87126693,23.836023,3647.4045,47.088375,170.404541015625,0.08837509155273438
19059,IA,Dickinson County,18048,1240.0,0.0687,1259.0,17.0,10739.0,10433.0,306.0,2.8,75406.0,358.0,3640.0,5021.0,4305.0,2.686880817,27.31912339,37.68387872,32.31011708,1445.511,16.311142,186.510986328125,-0.6888580322265625
19061,IA,Dubuque County,98715,10067.0,0.102,9813.0,62.0,56127.0,54482.0,1645.0,2.9,73492.0,3944.0,21649.0,19093.0,21875.0,5.925391746,32.52505221,28.68496567,32.86459038,10050.812,64.96678,237.8115234375,2.9667816162109375
19063,IA,Emmet County,9214,1014.0,0.11,695.0,8.0,4907.0,4762.0,145.0,3.0,56834.0,813.0,2272.0,2476.0,1032.0,12.33126043,34.46079175,37.55498256,15.65296527,810.8963,9.762121,115.89630126953125,1.7621212005615234
19065,IA,Fayette County,19266,2389.0,0.124,1713.0,28.0,10448.0,10113.0,335.0,3.2,56599.0,891.0,5911.0,4294.0,2467.0,6.569343066,43.58180344,31.65966232,18.18919118,1941.9124,27.484913,228.912353515625,-0.5150871276855469
19067,IA,Floyd County,15348,1778.0,0.1158,1352.0,14.0,8310.0,8059.0,251.0,3.0,64553.0,576.0,4648.0,3610.0,2005.0,5.314143371,42.8821847,33.3056555,18.49801642,1571.3738,15.55682,219.373779296875,1.5568199157714844
19069,IA,Franklin County,9946,1147.0,0.1153,887.0,13.0,5599.0,5452.0,147.0,2.6,63775.0,570.0,2575.0,2425.0,1242.0,8.367586612,37.80093952,35.59894304,18.23253083,839.9994,12.70829,-47.0006103515625,-0.29170989990234375
19071,IA,Fremont County,6475,670.0,0.1035,539.0,12.0,3717.0,3625.0,92.0,2.5,69018.0,237.0,1656.0,1817.0,995.0,5.037194474,35.19659936,38.61849097,21.1477152,736.79816,8.640066,197.79815673828125,-3.359933853149414
19073,IA,Greene County,8710,900.0,0.1033,661.0,10.0,5377.0,5262.0,115.0,2.1,63562.0,436.0,1989.0,2573.0,1234.0,6.996148909,31.91591784,41.28690629,19.80102696,850.49536,9.466674,189.495361328125,-0.5333261489868164
19075,IA,Grundy County,12355,872.0,0.0706,981.0,12.0,6371.0,6206.0,165.0,2.6,79386.0,240.0,2969.0,3259.0,2121.0,2.794271743,34.56747002,37.94388171,24.69437653,1267.1665,10.894677,286.16650390625,-1.1053228378295898
19077,IA,Guthrie County,10681,1060.0,0.0992,890.0,7.0,5639.0,5476.0,163.0,2.9,72701.0,392.0,2530.0,2895.0,1864.0,5.103502148,32.93841948,37.6904049,24.26767348,924.9739,6.335409,34.973876953125,-0.6645908355712891
19079,IA,Hamilton County,14803,1339.0,0.0905,1153.0,26.0,6950.0,6752.0,198.0,2.8,68795.0,778.0,3339.0,4045.0,2298.0,7.437858509,31.92160612,38.67112811,21.96940727,1465.687,21.621986,312.68701171875,-4.378013610839844
19081,IA,Hancock County,10651,807.0,0.0758,836.0,8.0,5728.0,5592.0,136.0,2.4,67498.0,649.0,2685.0,2712.0,1644.0,8.43953186,34.91547464,35.26657997,21.37841352,978.1336,7.6159344,142.13360595703125,-0.3840656280517578
19083,IA,Hardin County,16614,1701.0,0.1024,1805.0,14.0,7819.0,7580.0,239.0,3.1,59622.0,770.0,4103.0,4751.0,2588.0,6.305273501,33.59810023,38.90435637,21.1922699,1831.3319,14.381264,26.3319091796875,0.38126373291015625
19085,IA,Harrison County,14680,1323.0,0.0901,1097.0,17.0,7114.0,6918.0,196.0,2.8,73457.0,662.0,3967.0,3408.0,2166.0,6.488287759,38.88072136,33.40194061,21.22905028,1541.6365,14.834334,444.636474609375,-2.165665626525879
19087,IA,Henry County,20253,2187.0,0.108,1902.0,25.0,9593.0,9309.0,284.0,3.0,63702.0,1184.0,4631.0,4899.0,3116.0,8.56109906,33.48517715,35.42299349,22.5307303,2153.9827,21.42636,251.982666015625,-3.573640823364258
19089,IA,Howard County,9509,856.0,0.09,627.0,13.0,5242.0,5074.0,168.0,3.2,66979.0,521.0,2607.0,2037.0,1189.0,8.199559333,41.0292729,32.0585458,18.71262197,788.9261,10.809156,161.92608642578125,-2.1908435821533203
19091,IA,Humboldt County,9521,735.0,0.0772,915.0,8.0,4927.0,4803.0,124.0,2.5,71521.0,427.0,2357.0,2584.0,1281.0,6.422018349,35.44893969,38.86298692,19.26605505,855.8642,8.114678,-59.13580322265625,0.11467838287353516
19093,IA,Ida County,6905,650.0,0.0941,636.0,9.0,3972.0,3881.0,91.0,2.3,67696.0,313.0,1800.0,1627.0,976.0,6.636980492,38.16793893,34.49957591,20.69550466,834.89294,8.670719,198.8929443359375,-0.3292808532714844
19095,IA,Iowa County,16497,1194.0,0.0724,1664.0,17.0,9787.0,9535.0,252.0,2.6,72948.0,610.0,4024.0,4157.0,2814.0,5.256355019,34.67470918,35.82076691,24.24816889,1620.1656,17.435717,-43.8343505859375,0.4357166290283203
19097,IA,Jackson County,19346,1960.0,0.1013,1749.0,21.0,10673.0,10321.0,352.0,3.3,64792.0,850.0,5735.0,4667.0,2530.0,6.167464809,41.61224786,33.86300972,18.35727761,1823.9459,20.07876,74.9459228515625,-0.9212398529052734
19099,IA,Jasper County,37949,3182.0,0.0838,3347.0,31.0,18561.0,17983.0,578.0,3.1,69047.0,1766.0,10629.0,8936.0,5304.0,6.630373569,39.90613854,33.54984044,19.91364746,3457.2485,32.281216,110.24853515625,1.2812156677246094
19101,IA,Jefferson County,15668,2031.0,0.1296,1719.0,14.0,10365.0,10109.0,256.0,2.5,59603.0,543.0,2777.0,3546.0,4897.0,4.616169345,23.60792315,30.14537108,41.63053643,1587.4896,11.686829,-131.5103759765625,-2.31317138671875
19103,IA,Johnson County,156915,22481.0,0.1433,21615.0,54.0,86408.0,84386.0,2022.0,2.3,74909.0,3466.0,14587.0,23878.0,50364.0,3.755349694,15.80475649,25.87139065,54.56850317,21705.385,52.274353,90.384765625,-1.72564697265625
19105,IA,Jones County,20949,2076.0,0.0991,1919.0,14.0,10385.0,10044.0,341.0,3.3,70671.0,842.0,5911.0,5157.0,3118.0,5.602874634,39.33324461,34.31594357,20.74793718,2049.7874,18.554352,130.787353515625,4.554351806640625
19107,IA,Keokuk County,9883,1155.0,0.1169,795.0,12.0,5192.0,5031.0,161.0,3.1,65653.0,397.0,3089.0,2381.0,1108.0,5.691756272,44.28673835,34.13620072,15.88530466,837.1417,12.833413,42.1417236328125,0.8334131240844727
19109,IA,Kossuth County,14465,1236.0,0.0854,1066.0,15.0,8289.0,8093.0,196.0,2.4,65510.0,552.0,3439.0,4090.0,2300.0,5.317406801,33.12782969,39.39890184,22.15586167,1522.9678,12.570008,456.9677734375,-2.4299917221069336
19111,IA,Lee County,32829,4255.0,0.1296,2632.0,39.0,14890.0,14193.0,697.0,4.7,59017.0,1386.0,8924.0,8440.0,4996.0,5.836772509,37.58106628,35.54282827,21.03933294,2996.1074,40.750885,364.107421875,1.750885009765625
19113,IA,Linn County,228940,20251.0,0.0885,26207.0,201.0,120784.0,116971.0,3813.0,3.2,74134.0,7392.0,40829.0,53839.0,54553.0,4.719914694,26.06999419,34.37709513,34.83299598,26373.922,196.32867,166.921875,-4.67132568359375
19115,IA,Louisa County,10617,1149.0,0.1082,909.0,11.0,5901.0,5713.0,188.0,3.2,70953.0,930.0,2958.0,2380.0,1235.0,12.39504198,39.42423031,31.72064508,16.46008263,1091.7139,11.076903,182.7138671875,0.0769033432006836
19117,IA,Lucas County,8702,1391.0,0.1598,753.0,4.0,4630.0,4527.0,103.0,2.2,60245.0,455.0,2886.0,1875.0,883.0,7.460239384,47.31923266,30.74274471,14.47778324,821.43097,5.8772087,68.43096923828125,1.8772087097167969
19119,IA,Lyon County,12177,802.0,0.0659,880.0,11.0,7078.0,6946.0,132.0,1.9,74061.0,356.0,3161.0,2610.0,1606.0,4.603646709,40.87676193,33.7514548,20.76813656,1120.9355,12.486247,240.935546875,1.4862470626831055
19121,IA,Madison County,17040,1132.0,0.0664,1061.0,20.0,8767.0,8486.0,281.0,3.2,80887.0,537.0,3846.0,4121.0,2910.0,4.704748554,33.69546171,36.1047836,25.49500613,1462.645,17.70252,401.64501953125,-2.2974796295166016
19123,IA,Mahaska County,21971,2192.0,0.0998,1644.0,24.0,12327.0,12020.0,307.0,2.5,68759.0,873.0,5663.0,4723.0,3363.0,5.970455478,38.729312,32.30064287,22.99958966,1950.5062,20.05665,306.5062255859375,-3.943349838256836
19125,IA,Marion County,33630,2597.0,0.0772,2638.0,27.0,19129.0,18720.0,409.0,2.1,73451.0,1211.0,7305.0,6441.0,7389.0,5.419314419,32.69041439,28.8239506,33.06632059,3162.003,27.388435,524.0029296875,0.38843536376953125
19127,IA,Marshall County,39821,4283.0,0.1076,3967.0,33.0,17356.0,16420.0,936.0,5.4,69818.0,3440.0,9162.0,8231.0,5688.0,12.97085329,34.54620866,31.03578296,21.44715508,4242.075,33.827885,275.0751953125,0.8278846740722656
19129,IA,Mills County,14535,1283.0,0.0883,1448.0,16.0,7091.0,6922.0,169.0,2.4,75835.0,447.0,2796.0,3699.0,3274.0,4.375489428,27.3688332,36.20790916,32.04776821,1242.4825,12.60616,-205.5174560546875,-3.3938398361206055
19131,IA,Mitchell County,10544,1186.0,0.1125,794.0,3.0,5858.0,5733.0,125.0,2.1,65132.0,512.0,2461.0,2618.0,1643.0,7.077688692,34.019906,36.19021288,22.71219242,1127.7871,7.618513,333.787109375,4.618513107299805
19133,IA,Monona County,8506,941.0,0.1106,697.0,12.0,4432.0,4302.0,130.0,2.9,60237.0,394.0,2424.0,2180.0,1153.0,6.405462526,39.4082263,35.44139164,18.74491953,973.5033,9.882083,276.5032958984375,-2.117917060852051
19135,IA,Monroe County,7530,729.0,0.0968,615.0,9.0,4067.0,3951.0,116.0,2.9,66176.0,282.0,2151.0,1735.0,1041.0,5.413707045,41.29391438,33.30773661,19.98464197,761.3946,9.275722,146.39459228515625,0.27572154998779297
19137,IA,Montgomery County,10210,1119.0,0.1096,827.0,10.0,4995.0,4869.0,126.0,2.5,58895.0,533.0,2569.0,2775.0,1354.0,7.37104135,35.52758955,38.37643479,18.72493431,900.5209,9.608462,73.5208740234375,-0.3915376663208008
19139,IA,Muscatine County,42395,5116.0,0.1207,3835.0,21.0,20985.0,20341.0,644.0,3.1,69096.0,2747.0,10147.0,9413.0,6556.0,9.517375186,35.15573572,32.61268752,22.71420157,4564.2495,32.35215,729.24951171875,11.352149963378906
19141,IA,O'Brien County,14085,1186.0,0.0842,1142.0,6.0,8152.0,7971.0,181.0,2.2,67470.0,937.0,3436.0,3108.0,2167.0,9.71185738,35.61359867,32.21393035,22.4606136,1509.0522,9.7041,367.05224609375,3.704099655151367
19143,IA,Osceola County,6072,646.0,0.1064,413.0,4.0,3610.0,3544.0,66.0,1.8,64993.0,621.0,1560.0,1463.0,661.0,14.42508711,36.2369338,33.98373984,15.35423926,470.4099,6.8801646,57.409912109375,2.880164623260498
19145,IA,Page County,15176,1738.0,0.1145,893.0,13.0,6459.0,6296.0,163.0,2.5,60567.0,771.0,4730.0,3680.0,2127.0,6.818181818,41.82879377,32.54333215,18.80969225,1220.6547,13.660491,327.6546630859375,0.6604909896850586
19147,IA,Palo Alto County,8790,950.0,0.1081,723.0,8.0,4512.0,4395.0,117.0,2.6,65438.0,370.0,1961.0,2500.0,1248.0,6.086527389,32.25859516,41.12518506,20.52969238,849.592,7.762497,126.59197998046875,-0.2375030517578125
19149,IA,Plymouth County,25722,1680.0,0.0653,1778.0,20.0,14787.0,14468.0,319.0,2.2,79431.0,1014.0,6338.0,5934.0,4168.0,5.809556549,36.3125931,33.99793744,23.87991291,1835.4327,18.397982,57.4327392578125,-1.6020183563232422
19151,IA,Pocahontas County,7073,760.0,0.1075,600.0,4.0,4233.0,4139.0,94.0,2.2,61927.0,419.0,1758.0,1792.0,910.0,8.587825374,36.03197377,36.72883788,18.65136298,811.88983,7.215,211.88983154296875,3.2150001525878906
19153,IA,Polk County,501184,50460.0,0.1007,55849.0,332.0,276399.0,268724.0,7675.0,2.8,77369.0,24895.0,80479.0,95087.0,131129.0,7.507765614,24.27063542,28.67607588,39.54552309,56648.367,346.10132,799.3671875,14.101318359375
19155,IA,Pottawattamie County,93065,10637.0,0.1143,9910.0,98.0,47609.0,46252.0,1357.0,2.9,68712.0,5715.0,21641.0,21427.0,15019.0,8.957399455,33.9189994,33.58358672,23.54001442,10196.63,93.919426,286.6298828125,-4.080574035644531
19157,IA,Poweshiek County,18518,1498.0,0.0809,1826.0,18.0,10239.0,9949.0,290.0,2.8,69566.0,653.0,4757.0,3342.0,3431.0,5.359927768,39.04621193,27.43166708,28.16219322,1770.4352,17.904896,-55.5648193359375,-0.09510421752929688
19159,IA,Ringgold County,4688,601.0,0.1282,433.0,8.0,2365.0,2310.0,55.0,2.3,60061.0,212.0,1130.0,1076.0,816.0,6.555349412,34.94124923,33.27149041,25.23191095,422.86188,5.7084484,-10.13812255859375,-2.2915515899658203
19161,IA,Sac County,9689,902.0,0.0931,949.0,14.0,5277.0,5145.0,132.0,2.5,72499.0,541.0,2289.0,2620.0,1465.0,7.823571945,33.10195228,37.88864787,21.18582791,907.33075,13.619459,-41.66925048828125,-0.3805408477783203
19163,IA,Scott County,173751,20116.0,0.1158,17148.0,121.0,88315.0,85390.0,2925.0,3.3,68576.0,6947.0,30609.0,38257.0,43067.0,5.843707941,25.74781292,32.18119112,36.22728802,17381.99,123.19515,233.990234375,2.1951522827148438
19165,IA,Shelby County,11711,1007.0,0.086,927.0,11.0,6441.0,6293.0,148.0,2.3,71628.0,388.0,3025.0,2916.0,1925.0,4.700751151,36.6488975,35.32832566,23.32202568,1359.9459,10.233282,432.9459228515625,-0.7667179107666016
19167,IA,Sioux County,36127,2695.0,0.0746,2247.0,17.0,22783.0,22353.0,430.0,1.9,75994.0,2002.0,5888.0,6966.0,6485.0,9.381003702,27.59008481,32.6413945,30.38751699,2838.0461,16.164768,591.046142578125,-0.8352317810058594
19169,IA,Story County,98257,14563.0,0.1482,8036.0,37.0,59305.0,58067.0,1238.0,2.1,68720.0,1526.0,8315.0,14668.0,28015.0,2.905338512,15.83085827,27.92628132,53.33752189,12489.314,27.62509,4453.314453125,-9.374910354614258
19171,IA,Tama County,16943,2243.0,0.1324,1492.0,17.0,9181.0,8872.0,309.0,3.4,66295.0,997.0,4711.0,3723.0,2270.0,8.520639262,40.26151611,31.81779335,19.40005128,1427.9288,17.204393,-64.0711669921875,0.2043933868408203
19173,IA,Taylor County,5875,719.0,0.1224,430.0,4.0,3137.0,3073.0,64.0,2.0,56021.0,327.0,1698.0,1451.0,637.0,7.950401167,41.2837345,35.27838561,15.48747873,626.11725,7.312029,196.11724853515625,3.3120288848876953
19175,IA,Union County,11903,1501.0,0.1261,923.0,10.0,6067.0,5895.0,172.0,2.8,55812.0,566.0,2764.0,2842.0,1960.0,6.960157403,33.98917855,34.94835219,24.10231185,1109.5146,13.72636,186.5146484375,3.726360321044922
19177,IA,Van Buren County,7252,928.0,0.128,587.0,4.0,3706.0,3599.0,107.0,2.9,64550.0,544.0,1860.0,1680.0,981.0,10.74037512,36.72260612,33.16880553,19.36821323,746.0077,7.699378,159.0076904296875,3.69937801361084
19179,IA,Wapello County,35081,5473.0,0.156,3092.0,63.0,16876.0,16311.0,565.0,3.3,61555.0,2956.0,9142.0,7251.0,4665.0,12.30948613,38.06945948,30.19488632,19.42616807,4343.16,32.061222,1251.16015625,-30.938777923583984
19181,IA,Warren County,54303,3305.0,0.0609,4957.0,38.0,29315.0,28579.0,736.0,2.5,90943.0,1167.0,10302.0,12451.0,11614.0,3.284178533,28.99195137,35.03968031,32.68418979,5052.335,39.624798,95.3349609375,1.6247978210449219
19183,IA,Washington County,22542,2188.0,0.0971,2341.0,19.0,11710.0,11398.0,312.0,2.7,70539.0,1033.0,5481.0,4975.0,3809.0,6.752516669,35.82821284,32.52059093,24.89867957,2427.6116,21.83735,86.611572265625,2.837350845336914
19185,IA,Wayne County,6490,921.0,0.1419,520.0,8.0,2915.0,2838.0,77.0,2.6,58000.0,505.0,1724.0,1440.0,701.0,11.55606407,39.45080092,32.95194508,16.04118993,580.3313,9.7008915,60.331298828125,1.7008914947509766
19187,IA,Webster County,36652,4197.0,0.1145,3832.0,53.0,18741.0,18162.0,579.0,3.1,67110.0,1907.0,8092.0,9742.0,5094.0,7.678679283,32.58304812,39.22689752,20.51137508,4021.63,47.899597,189.6298828125,-5.10040283203125
